time,journey_id,question,answer
2019-03-09 03:28:10.739202,73015,question.overall_rating,2
2019-03-09 04:46:58.349690,73448,question.staff_rating,5
2019-03-09 03:28:21.581125,73015,question.staff_rating,3
2019-03-09 03:25:36.389068,73051,question.overall_rating,4
2019-03-09 05:56:38.127891,71708,question.staff_rating,5
2019-03-09 05:53:50.723823,71332,question.overall_rating,5
2019-03-09 06:46:45.957029,73010,question.staff_rating,2
2019-03-09 06:27:33.956649,73091,question.open_feedback,text data
2019-03-09 06:46:28.279317,73010,question.overall_rating,1
2019-03-09 06:21:57.660859,73091,question.overall_rating,2
2019-03-09 07:38:34.098175,73515,question.open_feedback,text data
2019-03-09 11:10:10.034606,71077,question.overall_rating,4
2019-03-09 07:36:41.390465,73515,question.overall_rating,1
2019-03-09 07:36:49.220042,73515,question.staff_rating,1
2019-03-10 00:37:20.839897,73166,question.overall_rating,3
2019-03-09 16:13:00.477697,70477,question.overall_rating,4
2019-03-09 20:37:35.148130,71429,question.overall_rating,3
2019-03-09 20:37:47.155609,71429,question.staff_rating,4
2019-03-10 06:19:32.222997,69652,question.staff_rating,5
2019-03-10 03:33:34.275702,72063,question.overall_rating,5
2019-03-09 23:58:23.843932,73475,question.open_feedback,text data
2019-03-10 03:33:46.017889,72063,question.staff_rating,5
2019-03-10 03:36:47.263348,72063,question.open_feedback,text data
2019-03-10 06:21:50.861258,69652,question.open_feedback,text data
2019-03-10 05:32:39.277922,72968,question.overall_rating,1
2019-03-10 05:32:50.584335,72968,question.staff_rating,1
2019-03-10 05:33:39.446427,72968,question.open_feedback,text data
2019-03-10 08:58:23.605733,71819,question.overall_rating,4
2019-03-10 11:56:52.553571,71824,question.overall_rating,5
2019-03-10 11:57:06.547906,71824,question.staff_rating,5
2019-03-10 11:59:04.556387,71824,question.open_feedback,text data
2019-03-10 12:09:35.427936,73132,question.overall_rating,5
2019-03-10 12:09:58.756985,73132,question.staff_rating,5
2019-03-10 13:59:02.163627,67292,question.overall_rating,2
2019-03-10 16:47:39.175869,72198,question.overall_rating,2
2019-03-10 16:45:43.582475,67293,question.open_feedback,text data
2019-03-10 13:51:04.337597,72647,question.overall_rating,4
2019-03-10 22:39:54.311409,71170,question.open_feedback,text data
2019-03-11 02:50:27.400990,71366,question.staff_rating,5
2019-03-10 22:38:45.039089,71170,question.staff_rating,5
2019-03-10 15:19:36.590489,72313,question.overall_rating,4
2019-03-10 15:29:15.192726,72313,question.open_feedback,text data
2019-03-10 16:45:19.031589,67293,question.staff_rating,2
2019-03-10 16:48:51.934510,72198,question.open_feedback,text data
2019-03-10 21:29:17.364983,72678,question.open_feedback,text data
2019-03-11 07:38:23.295963,70208,question.overall_rating,4
2019-03-11 07:47:20.301686,72661,question.overall_rating,4
2019-03-11 07:50:02.829030,72661,question.staff_rating,4
2019-03-11 08:12:48.177637,70257,question.staff_rating,4
2019-03-11 07:38:54.112238,70208,question.staff_rating,4
2019-03-11 10:42:21.204479,72185,question.overall_rating,4
2019-03-11 10:42:35.418419,72185,question.staff_rating,5
2019-03-11 11:02:19.714693,72700,question.overall_rating,4
2019-03-11 11:02:26.136355,72700,question.staff_rating,4
2019-03-11 11:03:17.988464,72700,question.open_feedback,text data
2019-03-11 11:44:16.163476,72149,question.staff_rating,5
2019-03-11 17:04:10.017425,72790,question.staff_rating,4
2019-03-11 11:24:15.388477,68815,question.staff_rating,4
2019-03-11 12:18:02.140803,71138,question.overall_rating,3
2019-03-11 13:40:17.384818,70320,question.overall_rating,5
2019-03-11 18:36:50.419608,73175,question.overall_rating,5
2019-03-11 14:27:05.545476,70504,question.overall_rating,5
2019-03-12 01:59:30.922839,72387,question.staff_rating,4
2019-03-11 23:31:53.160806,73402,question.staff_rating,5
2019-03-12 01:59:22.535609,72387,question.overall_rating,4
2019-03-11 23:31:46.574666,73402,question.overall_rating,5
2019-03-12 00:30:49.206453,73398,question.open_feedback,text data
2019-03-12 00:39:45.514961,72289,question.overall_rating,4
2019-03-12 08:53:56.847529,72659,question.overall_rating,4
2019-03-12 00:27:18.993586,73398,question.staff_rating,4
2019-03-12 03:02:31.933282,72688,question.overall_rating,5
2019-03-12 06:34:30.471655,73519,question.staff_rating,5
2019-03-12 06:33:45.440788,73519,question.overall_rating,4
2019-03-12 09:29:49.965108,71475,question.overall_rating,5
2019-03-12 05:37:05.335259,72988,question.overall_rating,5
2019-03-12 08:40:41.926651,69736,question.staff_rating,3
2019-03-12 11:34:20.140151,72027,question.overall_rating,4
2019-03-12 13:35:01.428143,70506,question.staff_rating,5
2019-03-12 13:34:50.822353,70506,question.overall_rating,5
2019-03-12 14:23:30.635709,73428,question.overall_rating,4
2019-03-12 14:23:44.233407,73428,question.staff_rating,4
2019-03-12 21:57:56.069885,70710,question.overall_rating,5
2019-03-13 07:52:25.715694,69513,question.staff_rating,2
2019-03-13 05:44:08.898139,72632,question.overall_rating,5
2019-03-13 05:50:14.282906,72956,question.staff_rating,4
2019-03-13 02:49:57.344035,73792,question.overall_rating,3
2019-03-13 05:58:05.485779,71715,question.staff_rating,4
2019-03-13 05:57:49.549183,71715,question.overall_rating,1
2019-03-13 07:53:48.199063,69513,question.open_feedback,text data
2019-03-13 07:52:09.743017,69513,question.overall_rating,1
2019-03-13 11:28:39.459774,73888,question.open_feedback,text data
2019-03-13 11:05:18.829093,70188,question.overall_rating,4
2019-03-13 11:05:30.052076,70188,question.staff_rating,4
2019-03-13 11:21:46.705431,72737,question.overall_rating,4
2019-03-13 11:25:32.295898,73888,question.overall_rating,3
2019-03-13 18:49:43.505078,70246,question.overall_rating,4
2019-03-14 02:38:58.144090,70233,question.overall_rating,4
2019-03-13 22:19:37.006118,71009,question.overall_rating,5
2019-03-14 02:50:30.762172,72319,question.staff_rating,5
2019-03-14 02:39:14.525707,70233,question.staff_rating,5
2019-03-14 02:40:45.367776,70233,question.open_feedback,text data
2019-03-14 07:39:54.282504,70821,question.overall_rating,5
2019-03-14 07:40:03.580077,70821,question.staff_rating,5
2019-03-14 07:51:35.750251,71103,question.overall_rating,4
2019-03-14 06:44:46.776861,72654,question.staff_rating,4
2019-03-14 08:02:13.123401,72691,question.staff_rating,2
2019-03-14 06:44:38.377007,72654,question.overall_rating,4
2019-03-14 17:06:17.784463,73427,question.open_feedback,text data
2019-03-14 08:00:57.005757,72691,question.overall_rating,2
2019-03-14 18:30:36.299480,71446,question.overall_rating,3
2019-03-14 08:03:32.469576,72691,question.open_feedback,text data
2019-03-14 07:52:12.090699,71103,question.staff_rating,4
2019-03-14 17:03:45.756903,73427,question.overall_rating,2
2019-03-14 14:13:21.947304,69333,question.overall_rating,2
2019-03-14 17:04:14.615911,73427,question.staff_rating,1
2019-03-14 18:30:43.905813,71446,question.staff_rating,5
2019-03-15 07:51:48.744397,72370,question.overall_rating,4
2019-03-14 18:31:35.584252,71446,question.open_feedback,text data
2019-03-15 16:49:32.400651,72464,question.staff_rating,4
2019-03-15 07:51:57.866883,72370,question.staff_rating,4
2019-03-15 23:12:30.853050,72341,question.overall_rating,4
2019-03-15 23:17:23.943230,72341,question.open_feedback,text data
2019-03-15 16:48:21.788564,72464,question.overall_rating,3
2019-03-16 08:08:03.178600,74351,question.staff_rating,5
2019-03-15 15:04:56.962072,74552,question.overall_rating,2
2019-03-16 02:40:47.416849,70586,question.overall_rating,4
2019-03-16 02:41:01.451674,70586,question.staff_rating,4
2019-03-15 16:59:36.911957,72464,question.open_feedback,text data
2019-03-15 23:13:36.100634,72341,question.staff_rating,4
2019-03-16 07:11:33.984337,73355,question.staff_rating,3
2019-03-16 08:07:50.704805,74351,question.overall_rating,3
2019-03-16 06:26:55.402875,72994,question.overall_rating,3
2019-03-16 07:41:10.507307,71343,question.overall_rating,4
2019-03-16 07:42:36.541295,71343,question.open_feedback,text data
2019-03-16 07:11:25.999297,73355,question.overall_rating,5
2019-03-16 07:55:30.049381,73495,question.overall_rating,1
2019-03-16 14:11:16.849911,72683,question.overall_rating,2
2019-03-16 07:41:21.383024,71343,question.staff_rating,5
2019-03-16 14:11:42.697057,72683,question.staff_rating,3
2019-03-16 07:55:37.712636,73495,question.staff_rating,3
2019-03-16 11:52:41.158709,71445,question.staff_rating,3
2019-03-16 13:28:44.502273,71456,question.staff_rating,4
2019-03-16 11:52:33.057173,71445,question.overall_rating,3
2019-03-16 11:53:35.819769,71445,question.open_feedback,text data
2019-03-16 13:28:37.222916,71456,question.overall_rating,4
2019-03-17 05:41:30.120696,71743,question.staff_rating,5
2019-03-16 22:30:53.289259,72293,question.overall_rating,3
2019-03-16 20:26:22.938176,67562,question.overall_rating,4
2019-03-17 04:48:42.374342,72346,question.overall_rating,4
2019-03-16 20:26:32.071756,67562,question.staff_rating,4
2019-03-16 21:20:32.620120,70664,question.overall_rating,2
2019-03-17 03:38:41.823479,72616,question.open_feedback,text data
2019-03-16 22:31:24.539590,72293,question.staff_rating,3
2019-03-17 03:37:03.073271,72616,question.staff_rating,4
2019-03-17 05:41:21.569677,71743,question.overall_rating,3
2019-03-17 06:09:18.373245,73770,question.staff_rating,3
2019-03-17 06:09:05.614588,73770,question.overall_rating,3
2019-03-17 04:48:51.428693,72346,question.staff_rating,5
2019-03-17 03:36:51.444477,72616,question.overall_rating,4
2019-03-17 07:04:54.792446,71282,question.staff_rating,4
2019-03-17 13:35:42.146311,75218,question.overall_rating,5
2019-03-17 07:04:39.036867,71282,question.overall_rating,4
2019-03-17 13:35:48.621525,75218,question.staff_rating,1
2019-03-18 02:26:21.104043,73002,question.staff_rating,5
2019-03-17 11:41:06.505998,72679,question.overall_rating,3
2019-03-17 11:41:22.983130,72679,question.staff_rating,4
2019-03-17 19:52:25.430788,72028,question.overall_rating,3
2019-03-17 18:18:11.726280,72186,question.staff_rating,4
2019-03-17 19:52:48.985590,72028,question.staff_rating,4
2019-03-17 14:13:06.086451,74870,question.staff_rating,5
2019-03-18 02:26:17.384817,73002,question.overall_rating,5
2019-03-17 21:10:39.325524,70808,question.overall_rating,4
2019-03-17 17:30:45.991398,72524,question.overall_rating,4
2019-03-17 14:12:52.698707,74870,question.overall_rating,5
2019-03-17 18:18:06.446675,72186,question.overall_rating,3
2019-03-17 21:12:14.915234,70808,question.open_feedback,text data
2019-03-17 21:10:56.926115,70808,question.staff_rating,4
2019-03-17 18:17:40.250220,72729,question.overall_rating,4
2019-03-18 06:19:17.471263,71405,question.overall_rating,5
2019-03-18 02:44:34.270572,72288,question.staff_rating,5
2019-03-17 18:21:25.509725,72729,question.open_feedback,text data
2019-03-18 05:48:44.151543,74061,question.staff_rating,4
2019-03-17 18:18:04.890302,72729,question.staff_rating,4
2019-03-18 05:48:20.198895,74061,question.overall_rating,4
2019-03-18 05:36:34.971401,73373,question.staff_rating,3
2019-03-18 01:20:45.762049,72487,question.overall_rating,5
2019-03-18 02:45:06.967802,71572,question.overall_rating,4
2019-03-18 03:02:50.592887,69662,question.staff_rating,5
2019-03-18 02:44:23.554826,72288,question.overall_rating,5
2019-03-18 05:52:10.063886,74061,question.open_feedback,text data
2019-03-18 05:31:40.560480,73133,question.overall_rating,4
2019-03-18 05:36:29.474299,73373,question.overall_rating,3
2019-03-18 01:20:54.984268,72487,question.staff_rating,4
2019-03-18 02:45:16.178983,71572,question.staff_rating,4
2019-03-18 05:31:53.208705,73133,question.staff_rating,3
2019-03-18 06:25:04.341591,71442,question.staff_rating,5
2019-03-18 03:02:41.417315,69662,question.overall_rating,5
2019-03-18 02:50:42.545641,72288,question.open_feedback,text data
2019-03-18 08:18:42.587318,71774,question.open_feedback,text data
2019-03-18 08:14:28.651085,71774,question.staff_rating,2
2019-03-18 06:24:54.000423,71442,question.overall_rating,5
2019-03-18 10:21:24.085670,71566,question.overall_rating,4
2019-03-18 10:24:22.101790,72314,question.overall_rating,2
2019-03-24 16:06:45.752955,75695,question.staff_rating,4
2019-03-18 11:07:40.595693,73990,question.staff_rating,4
2019-03-18 10:24:31.341953,72314,question.staff_rating,2
2019-03-18 11:07:34.829616,73990,question.overall_rating,4
2019-03-19 03:54:46.745188,73468,question.open_feedback,text data
2019-03-18 21:13:06.171597,74875,question.overall_rating,3
2019-03-18 21:13:16.535791,74875,question.staff_rating,4
2019-03-19 03:46:09.976745,73468,question.staff_rating,2
2019-03-19 06:34:21.024672,72690,question.overall_rating,4
2019-03-19 06:34:31.848531,72690,question.staff_rating,5
2019-03-19 15:09:12.169911,75230,question.overall_rating,3
2019-03-19 21:34:02.358194,71932,question.staff_rating,5
2019-03-19 20:10:25.599244,72108,question.staff_rating,5
2019-03-19 21:33:58.193308,71932,question.overall_rating,5
2019-03-20 19:19:05.297888,72375,question.overall_rating,4
2019-03-20 17:48:20.229896,74332,question.overall_rating,5
2019-03-21 05:18:19.438457,73097,question.overall_rating,4
2019-03-20 17:48:27.134631,74332,question.staff_rating,5
2019-03-21 08:04:04.991239,74268,question.overall_rating,1
2019-03-21 05:18:32.805435,73097,question.staff_rating,4
2019-03-21 08:59:14.966614,73992,question.staff_rating,2
2019-03-21 14:27:50.315703,72601,question.overall_rating,5
2019-03-21 14:28:49.328840,72601,question.open_feedback,text data
2019-03-22 07:19:48.082911,72935,question.open_feedback,text data
2019-03-22 02:27:07.878845,70231,question.staff_rating,5
2019-03-22 09:13:09.829157,74558,question.overall_rating,4
2019-03-22 09:49:34.808174,72772,question.overall_rating,4
2019-03-22 15:47:40.820585,70404,question.overall_rating,3
2019-03-23 02:40:15.382028,73451,question.staff_rating,5
2019-03-22 15:03:44.667899,69321,question.staff_rating,3
2019-03-23 02:46:51.270587,73476,question.staff_rating,1
2019-03-23 07:59:01.587576,73953,question.staff_rating,3
2019-03-23 07:59:47.161213,73953,question.open_feedback,text data
2019-03-23 07:58:54.981772,73953,question.overall_rating,2
2019-03-23 11:41:43.473443,71405,question.staff_rating,5
2019-03-23 18:44:55.051688,70324,question.open_feedback,text data
2019-03-23 19:43:40.413559,72664,question.overall_rating,3
2019-03-24 03:40:56.400509,72955,question.overall_rating,2
2019-03-23 15:38:19.710893,74465,question.open_feedback,text data
2019-03-23 19:44:07.105504,72664,question.staff_rating,3
2019-03-23 15:09:12.947823,74939,question.overall_rating,4
2019-03-23 15:36:04.917686,74465,question.staff_rating,5
2019-03-24 07:50:17.539787,72987,question.staff_rating,5
2019-03-24 02:31:57.812099,73700,question.overall_rating,5
2019-03-24 13:34:49.708468,75501,question.overall_rating,4
2019-03-24 13:35:01.645684,75501,question.staff_rating,4
2019-03-24 19:12:29.567495,75676,question.overall_rating,4
2019-03-25 02:48:21.241266,74594,question.overall_rating,4
2019-03-24 19:12:42.422239,75676,question.staff_rating,3
2019-03-25 00:42:08.858852,75918,question.open_feedback,text data
2019-03-25 00:39:05.267071,75917,question.staff_rating,5
2019-03-25 00:40:16.027754,75918,question.staff_rating,1
2019-03-25 05:08:11.611159,73853,question.staff_rating,5
2019-03-13 18:49:55.961368,70246,question.staff_rating,4
2019-03-18 08:14:20.962208,71774,question.overall_rating,2
2019-03-18 10:21:38.218227,71566,question.staff_rating,5
2019-03-18 19:54:16.768335,71755,question.overall_rating,5
2019-03-19 03:45:54.668349,73468,question.overall_rating,3
2019-03-18 19:54:30.362075,71755,question.staff_rating,5
2019-03-19 07:49:16.970862,67942,question.overall_rating,4
2019-03-19 07:49:43.055386,67942,question.staff_rating,5
2019-03-20 03:46:01.201919,73052,question.overall_rating,4
2019-03-20 03:46:04.470428,73052,question.staff_rating,4
2019-03-19 15:39:29.142086,73382,question.overall_rating,3
2019-03-19 20:10:13.728220,72108,question.overall_rating,5
2019-03-20 03:47:21.166916,73052,question.open_feedback,text data
2019-03-20 19:19:14.608660,72375,question.staff_rating,5
2019-03-20 16:50:14.213686,71936,question.overall_rating,3
2019-03-20 16:50:37.355579,71936,question.staff_rating,4
2019-03-21 08:04:53.457001,74268,question.staff_rating,1
2019-03-21 08:08:38.962533,74268,question.open_feedback,text data
2019-03-21 08:59:07.027031,73992,question.overall_rating,1
2019-03-21 09:00:13.387434,73992,question.open_feedback,text data
2019-03-21 14:33:38.852471,72428,question.overall_rating,4
2019-03-21 14:33:47.425784,72428,question.staff_rating,5
2019-03-21 14:28:00.167403,72601,question.staff_rating,5
2019-03-22 07:18:40.382543,72935,question.staff_rating,5
2019-03-22 02:26:59.824886,70231,question.overall_rating,4
